Date,Open,High,Low,Close,Adj Close,Volume
2017-11-22,260.000000,260.149994,259.570007,259.760010,257.408081,45033400
2017-11-24,260.320007,260.480011,260.160004,260.359985,258.002625,27856500
2017-11-27,260.410004,260.750000,260.000000,260.230011,257.873810,52274900
2017-11-28,260.760010,262.899994,260.649994,262.869995,260.489899,98971700
2017-11-29,263.019989,263.630005,262.200012,262.709991,260.331329,77512100
2017-11-30,263.760010,266.049988,263.670013,265.010010,262.610535,127894400
2017-12-01,264.760010,265.309998,260.760010,264.459991,262.065491,164390900
2017-12-04,266.309998,266.799988,264.079987,264.140015,261.748413,94040600
2017-12-05,263.190002,265.149994,263.040009,263.190002,260.807007,77994500
2017-12-06,263.299988,263.730011,262.709991,263.239990,260.856567,75898600
2017-12-07,264.070007,264.429993,262.940002,264.070007,261.679047,77218600
2017-12-08,265.160004,265.519989,264.029999,265.510010,263.106018,76563900
2017-12-11,266.309998,266.380005,265.480011,266.309998,263.898743,83077500
2017-12-12,267.209991,267.320007,266.350006,266.779999,264.364502,85195800
2017-12-13,267.059998,267.559998,266.649994,266.750000,264.334778,102905400
2017-12-14,267.089996,267.220001,265.600006,265.660004,263.254639,100666700
2017-12-15,265.450012,267.040009,265.390015,266.510010,265.446869,144610300
2017-12-18,268.100006,268.600006,267.980011,268.200012,267.130127,83653600
2017-12-19,268.480011,268.529999,267.089996,267.170013,266.104248,82382900
2017-12-20,268.269989,268.329987,266.690002,267.029999,265.964783,76751500
2017-12-21,267.739990,268.390015,267.299988,267.579987,266.512573,67032300
2017-12-22,267.600006,267.640015,266.899994,267.510010,266.442871,78720900
2017-12-26,267.049988,267.440002,266.890015,267.190002,266.124146,45244400
2017-12-27,267.380005,267.730011,267.010010,267.320007,266.253632,57751000
2017-12-28,267.890015,267.920013,267.450012,267.869995,266.801422,45116100
2017-12-29,268.529999,268.549988,266.640015,266.859985,265.795441,96007400
2018-01-02,267.839996,268.809998,267.399994,268.769989,267.697845,86655700
2018-01-03,268.959991,270.640015,268.959991,270.470001,269.391083,90070400
2018-01-04,271.200012,272.160004,270.540009,271.609985,270.526520,80636400
2018-01-05,272.510010,273.559998,271.950012,273.420013,272.329315,83524000
2018-01-08,273.309998,274.100006,272.980011,273.920013,272.827332,57319200
2018-01-09,274.399994,275.250000,274.079987,274.540009,273.444855,57254000
2018-01-10,273.679993,274.420013,272.920013,274.119995,273.026489,69574300
2018-01-11,274.750000,276.119995,274.559998,276.119995,275.018524,62361500
2018-01-12,276.420013,278.109985,276.079987,277.920013,276.811371,90816100
2018-01-16,279.350006,280.089996,276.179993,276.970001,275.865143,106555100
2018-01-17,278.029999,280.049988,276.970001,279.609985,278.494598,113258800
2018-01-18,279.480011,279.959991,278.579987,279.140015,278.026489,100728000
2018-01-19,279.799988,280.410004,279.140015,280.410004,279.291412,140920100
2018-01-22,280.170013,282.690002,280.109985,282.690002,281.562317,91322400
2018-01-23,282.739990,283.619995,282.369995,283.290009,282.159943,97084700
2018-01-24,284.019989,284.700012,281.839996,283.179993,282.050354,134816100
2018-01-25,284.160004,284.269989,282.399994,283.299988,282.169861,84587300
2018-01-26,284.250000,286.579987,283.959991,286.579987,285.436798,107743100
2018-01-29,285.929993,286.429993,284.500000,284.679993,283.544373,90118300
2018-01-30,282.600006,284.739990,281.220001,281.760010,280.636047,131796400
2018-01-31,282.730011,283.299988,280.679993,281.899994,280.775452,108364800
2018-02-01,281.070007,283.059998,280.679993,281.579987,280.456726,90102500
2018-02-02,280.079987,280.230011,275.410004,275.450012,274.351227,173174800
2018-02-05,273.450012,275.850006,263.309998,263.929993,262.877136,294681800
2018-02-06,259.940002,269.700012,258.700012,269.130005,268.056427,355026800
2018-02-07,268.500000,272.359985,267.579987,267.670013,266.602264,167376100
2018-02-08,268.010010,268.170013,257.589996,257.630005,256.602295,246449500
2018-02-09,260.799988,263.609985,252.919998,261.500000,260.456848,283565300
2018-02-12,263.829987,267.010010,261.660004,265.339996,264.281525,143736000
2018-02-13,263.970001,266.619995,263.309998,266.000000,264.938904,81223600
2018-02-14,264.309998,270.000000,264.299988,269.589996,268.514587,120735700
2018-02-15,271.570007,273.040009,268.769989,273.029999,271.940857,111200300
2018-02-16,272.320007,275.320007,272.269989,273.109985,272.020508,160420100
2018-02-20,272.029999,273.670013,270.500000,271.399994,270.317352,86369700
2018-02-21,271.899994,274.720001,269.940002,270.049988,268.972717,98883700
2018-02-22,271.100006,273.049988,269.640015,270.399994,269.321350,110511300
2018-02-23,271.790009,274.709991,271.250000,274.709991,273.614136,92766400
2018-02-26,275.929993,278.010010,275.260010,277.899994,276.791412,86491400
2018-02-27,278.109985,278.920013,274.359985,274.429993,273.335266,99099200
2018-02-28,275.679993,276.190002,271.290009,271.649994,270.566345,121907800
2018-03-01,271.410004,273.170013,266.000000,267.700012,266.632141,176855100
2018-03-02,265.799988,269.720001,264.820007,269.079987,268.006592,139083200
2018-03-05,267.730011,272.890015,267.609985,272.190002,271.104218,97307400
2018-03-06,273.299988,273.390015,271.179993,272.880005,271.791473,79213200
2018-03-07,270.420013,273.179993,270.200012,272.779999,271.691864,87063500
2018-03-08,273.549988,274.239990,272.420013,274.100006,273.006592,66901200
2018-03-09,275.700012,278.869995,275.339996,278.869995,277.757568,113625300
2018-03-12,279.200012,279.910004,278.079987,278.519989,277.408936,71924800
2018-03-13,279.839996,280.410004,276.029999,276.720001,275.616150,91968900
2018-03-14,277.809998,278.019989,274.670013,275.299988,274.201782,105895100
2018-03-15,275.880005,276.609985,274.429993,275.000000,273.902985,83433000
2018-03-16,274.500000,275.390015,274.140015,274.200012,274.200012,100343700
2018-03-19,273.350006,274.399994,268.619995,270.489990,270.489990,109208400
2018-03-20,270.940002,271.670013,270.179993,270.950012,270.950012,59757300
2018-03-21,270.899994,273.269989,270.190002,270.429993,270.429993,78709600
2018-03-22,267.910004,268.869995,263.359985,263.670013,263.670013,148785900
2018-03-23,264.170013,264.540009,257.829987,258.049988,258.049988,183534800
2018-03-26,262.130005,265.429993,259.410004,265.109985,265.109985,141956100
2018-03-27,266.170013,266.769989,258.839996,260.600006,260.600006,129941400
2018-03-28,260.750000,262.640015,258.579987,259.829987,259.829987,146452300
2018-03-29,261.119995,265.260010,259.839996,263.149994,263.149994,111601600
2018-04-02,262.549988,263.130005,254.669998,257.470001,257.470001,186286300
2018-04-03,258.869995,261.309998,256.839996,260.769989,260.769989,119956900
2018-04-04,256.750000,264.359985,256.600006,263.559998,263.559998,123715300
2018-04-05,265.549988,266.640015,264.320007,265.640015,265.640015,82652600
2018-04-06,263.420013,265.109985,258.000000,259.720001,259.720001,179521200
2018-04-09,261.369995,264.839996,259.940002,261.000000,261.000000,105442900
2018-04-10,264.269989,266.040009,262.980011,265.149994,265.149994,103529000
2018-04-11,263.470001,265.640015,263.390015,263.760010,263.760010,91140200
2018-04-12,265.260010,267.000000,265.059998,265.929993,265.929993,68890500
2018-04-13,267.410004,267.540009,264.010010,265.149994,265.149994,85079200
2018-04-16,267.000000,268.200012,266.070007,267.329987,267.329987,63405300
2018-04-17,269.329987,270.869995,268.750000,270.190002,270.190002,64682000
2018-04-18,270.690002,271.299988,269.869995,270.390015,270.390015,57303900
2018-04-19,269.649994,269.880005,267.720001,268.890015,268.890015,77655900
2018-04-20,268.809998,269.059998,265.609985,266.609985,266.609985,99953100
2018-04-23,267.260010,267.890015,265.350006,266.570007,266.570007,65558000
2018-04-24,267.730011,267.980011,261.279999,262.980011,262.980011,112885500
2018-04-25,262.910004,264.130005,260.850006,263.630005,263.630005,103840900
2018-04-26,264.790009,267.250000,264.290009,266.309998,266.309998,67731900
2018-04-27,267.000000,267.339996,265.500000,266.559998,266.559998,57053600
2018-04-30,267.260010,267.890015,264.429993,264.510010,264.510010,82182300
2018-05-01,263.869995,265.100006,262.109985,264.980011,264.980011,74203400
2018-05-02,264.760010,265.679993,262.760010,263.200012,263.200012,86368900
2018-05-03,262.260010,263.359985,259.049988,262.619995,262.619995,136311500
2018-05-04,261.519989,266.790009,261.149994,266.019989,266.019989,91222100
2018-05-07,266.890015,268.019989,266.109985,266.920013,266.920013,55304900
2018-05-08,266.500000,267.329987,265.149994,266.920013,266.920013,67499200
2018-05-09,267.679993,269.869995,267.089996,269.500000,269.500000,59666100
2018-05-10,270.339996,272.390015,270.220001,272.019989,272.019989,72063900
2018-05-11,272.160004,273.149994,271.579987,272.850006,272.850006,58250000
